GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|OWNRAGE|OWNRAGE_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|00|All owners of respondent firms|EE|65 or over|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|70724||11.5||19505||11.7||51218||11.4||3||.3||4||.3||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|00|All owners of respondent firms|EF|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|616867||100||166407||100||450461||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|00|All owners of respondent firms|EG|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|13108||0|X|2564||0|X|10544||0|X|7||0|X|10||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|172928||0|X|49000||0|X|123928||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|DZ|Under 25|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3339||2||403||.8||2936||2.4||9||.1||23||.1||11||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EA|25 to 34|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|17847||10.5||3489||7.2||14358||11.8||4||.3||10||.4||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EB|35 to 44|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|36575||21.5||10384||21.5||26191||21.5||4||.5||5||.5||5||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EC|45 to 54|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|54310||31.9||16408||34||37902||31.1||3||.5||3||.7||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|ED|55 to 64|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|41639||24.5||12268||25.4||29370||24.1||3||.4||4||.6||4||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EE|65 or over|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|16371||9.6||5265||10.9||11105||9.1||6||.4||6||.3||6||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EF|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|170080||100||48217||100||121863||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|01|Female|EG|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2847||0|X|782||0|X|2065||0|X|15||0|X|20||0|X|17||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|457047||0|X|119971||0|X|337077||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|DZ|Under 25|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9701||2.2||1164||1||8537||2.6||7||.1||16||.1||8||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EA|25 to 34|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|48983||11||9488||8||39495||12||4||.3||4||.2||5||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EB|35 to 44|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|96537||21.6||25395||21.5||71142||21.7||1||.2||1||.2||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EC|45 to 54|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|130165||29.1||38878||32.9||91287||27.8||3||.5||2||.4||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|ED|55 to 64|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|107048||24||29025||24.6||78024||23.7||1||.2||2||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EE|65 or over|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|54353||12.2||14240||12||40113||12.2||3||.3||3||.3||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EF|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|446787||100||118189||100||328598||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|30|White|02|Male|EG|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|10260||0|X|1781||0|X|8479||0|X|6||0|X|10||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|63035||0|X|5165||0|X|57870||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|DZ|Under 25|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1147||1.9||35||.7||1112||2||25||.3||45||.2||26||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EA|25 to 34|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|8369||13.9||439||8.6||7930||14.4||7||.6||13||.7||7||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EB|35 to 44|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|17112||28.4||1349||26.5||15763||28.6||6||1||9||1.5||6||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EC|45 to 54|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|17897||29.7||1562||30.7||16335||29.6||3||.7||8||1.6||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|ED|55 to 64|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11575||19.2||1113||21.9||10462||19||6||.7||5||.6||6||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EE|65 or over|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4169||6.9||586||11.5||3583||6.5||8||.4||13||.8||10||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EF|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|60268||100||5084||100||55185||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|00|All owners of respondent firms|EG|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2767||0|X|82||0|X|2685||0|X|13||0|X|31||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11673||0|X|1403||0|X|10271||0|X|6||0|X|10||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|40|Black or African American|01|Female|DZ|Under 25|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|159||1.4||12||.8||148||1.5||38||.4||77||.6||39||.4|
