GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|HRSWRKD|HRSWRKD_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|7905||0|X|1203||0|X|6703||0|X|9||0|X|11||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|CW|None|||2007|Reference year 2007|557||7.4||100||8.5||457||7.1||31||1.3||31||2.3||34||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|CX|Less than 20 hours|||2007|Reference year 2007|3510||46.3||221||18.9||3288||51.3||12||2.7||17||1.4||14||2.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|CY|20 to 39 hours|||2007|Reference year 2007|1315||17.4||154||13.2||1161||18.1||11||1.3||35||2.5||11||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|CZ|40 hours|||2007|Reference year 2007|750||9.9||226||19.3||524||8.2||16||1.1||29||3.4||20||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|DA|41 to 59 hours|||2007|Reference year 2007|948||12.5||263||22.4||686||10.7||18||1.4||21||2||24||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|DB|60 or more hours|||2007|Reference year 2007|497||6.6||208||17.7||289||4.5||27||1.3||14||1.8||52||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|DC|Total reporting|||2007|Reference year 2007|7578||100||1173||100||6405||100||8||0||12||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|20|Hispanic|02|Male|DD|Item not reported|||2007|Reference year 2007|328||0|X|30||0|X|298||0|X|42||0|X|92||0|X|43||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|362743||0|X|48869||0|X|313874||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|CW|None|||2007|Reference year 2007|31022||8.7||3828||7.9||27194||8.8||2||.2||10||.5||2||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|CX|Less than 20 hours|||2007|Reference year 2007|183827||51.6||10073||20.8||173754||56.4||2||.5||4||.6||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|CY|20 to 39 hours|||2007|Reference year 2007|62004||17.4||8877||18.4||53127||17.3||5||.5||3||.4||6||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|CZ|40 hours|||2007|Reference year 2007|24515||6.9||6707||13.9||17808||5.8||4||.2||7||.6||5||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|DA|41 to 59 hours|||2007|Reference year 2007|34657||9.7||11500||23.8||23157||7.5||4||.4||4||.6||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|DB|60 or more hours|||2007|Reference year 2007|20232||5.7||7353||15.2||12879||4.2||5||.2||7||.6||5||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|DC|Total reporting|||2007|Reference year 2007|356256||100||48338||100||307918||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|00|All owners of respondent firms|DD|Item not reported|||2007|Reference year 2007|6487||0|X|530||0|X|5957||0|X|10||0|X|14||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|192497||0|X|23181||0|X|169315||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|CW|None|||2007|Reference year 2007|15213||8||1460||6.3||13754||8.3||4||.3||13||.5||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|CX|Less than 20 hours|||2007|Reference year 2007|102873||54.3||4218||18.3||98656||59.3||2||.5||7||.8||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|CY|20 to 39 hours|||2007|Reference year 2007|37481||19.8||4922||21.4||32559||19.6||5||.5||5||.8||5||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|CZ|40 hours|||2007|Reference year 2007|11978||6.3||3530||15.3||8449||5.1||6||.2||9||.9||5||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|DA|41 to 59 hours|||2007|Reference year 2007|13982||7.4||5705||24.8||8277||5||5||.2||6||1||7||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|DB|60 or more hours|||2007|Reference year 2007|7961||4.2||3162||13.8||4799||2.9||5||.2||8||.7||7||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|DC|Total reporting|||2007|Reference year 2007|189489||100||22995||100||166493||100||2||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|01|Female|DD|Item not reported|||2007|Reference year 2007|3008||0|X|186||0|X|2822||0|X|10||0|X|19||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|170246||0|X|25687||0|X|144559||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|CW|None|||2007|Reference year 2007|15809||9.5||2368||9.3||13440||9.5||4||.3||11||.6||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|CX|Less than 20 hours|||2007|Reference year 2007|80954||48.5||5855||23.1||75098||53.1||4||.9||5||.7||4||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|CY|20 to 39 hours|||2007|Reference year 2007|24523||14.7||3956||15.6||20568||14.5||6||.6||5||.6||7||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|CZ|40 hours|||2007|Reference year 2007|12536||7.5||3177||12.5||9359||6.6||4||.2||9||.6||6||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|DA|41 to 59 hours|||2007|Reference year 2007|20675||12.4||5796||22.9||14879||10.5||6||.6||6||.7||8||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|DB|60 or more hours|||2007|Reference year 2007|12271||7.4||4191||16.5||8080||5.7||5||.3||8||.7||6||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|DC|Total reporting|||2007|Reference year 2007|166768||100||25343||100||141425||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|29|Non-Hispanic|02|Male|DD|Item not reported|||2007|Reference year 2007|3479||0|X|344||0|X|3134||0|X|18||0|X|18||0|X|19||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|342506||0|X|45858||0|X|296647||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|CW|None|||2007|Reference year 2007|29064||8.6||3690||8.1||25374||8.7||3||.2||10||.5||3||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|CX|Less than 20 hours|||2007|Reference year 2007|173933||51.7||9499||21||164433||56.4||2||.5||5||.6||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|CY|20 to 39 hours|||2007|Reference year 2007|58797||17.5||8268||18.2||50530||17.3||5||.5||3||.5||6||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|CZ|40 hours|||2007|Reference year 2007|22938||6.8||6242||13.8||16695||5.7||4||.2||6||.6||4||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|DA|41 to 59 hours|||2007|Reference year 2007|33254||9.9||10869||24||22385||7.7||5||.4||4||.6||6||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|DB|60 or more hours|||2007|Reference year 2007|18727||5.6||6766||14.9||11961||4.1||4||.1||8||.7||4||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|DC|Total reporting|||2007|Reference year 2007|336713||100||45334||100||291379||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|00|All owners of respondent firms|DD|Item not reported|||2007|Reference year 2007|5793||0|X|524||0|X|5269||0|X|13||0|X|18||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|181018||0|X|21565||0|X|159453||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|CW|None|||2007|Reference year 2007|14122||7.9||1349||6.3||12773||8.1||5||.3||13||.5||7||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|CX|Less than 20 hours|||2007|Reference year 2007|97288||54.5||3957||18.5||93331||59.4||2||.6||7||.9||2||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|CY|20 to 39 hours|||2007|Reference year 2007|35567||19.9||4596||21.5||30971||19.7||5||.5||5||.8||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|CZ|40 hours|||2007|Reference year 2007|11104||6.2||3286||15.4||7818||5||5||.2||9||.9||5||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|DA|41 to 59 hours|||2007|Reference year 2007|13115||7.3||5292||24.7||7822||5||6||.3||7||1.1||7||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|DB|60 or more hours|||2007|Reference year 2007|7281||4.1||2925||13.7||4356||2.8||5||.1||9||.7||6||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|DC|Total reporting|||2007|Reference year 2007|178476||100||21405||100||157071||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|61|Educational services|61|Educational services|30|White|01|Female|DD|Item not reported|||2007|Reference year 2007|2542||0|X|161||0|X|2382||0|X|11||0|X|22||0|X|11||0|X
