GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PFNCT|PFNCT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|252650||100||87079||100||165571||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|5430||0|X|1305||0|X|4125||0|X|13||0|X|18||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|12324||0|X|2435||0|X|9889||0|X|8||0|X|11||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|7038||61||883||38.5||6155||66.6||10||2.4||16||3.5||10||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|5891||51.1||1389||60.6||4502||48.7||11||1.9||17||3.6||12||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|4627||40.1||1206||52.6||3421||37||13||2.1||16||2.7||13||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CT|None of the above|||2007|Reference year 2007|1901||16.5||366||16||1535||16.6||13||1.2||21||2.3||18||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CU|Total reporting|||2007|Reference year 2007|11531||100||2293||100||9239||100||9||0||11||0||9||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|01|Female|CV|Item not reported|||2007|Reference year 2007|793||0|X|142||0|X|651||0|X|25||0|X|31||0|X|28||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|245756||0|X|85949||0|X|159807||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|127446||52.9||33941||40||93505||59.8||2||.4||2||.5||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|131821||54.7||52399||61.8||79422||50.8||2||.7||1||.5||2||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|106737||44.3||48242||56.9||58495||37.4||2||.4||2||.5||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CT|None of the above|||2007|Reference year 2007|33930||14.1||9202||10.9||24727||15.8||4||.3||4||.3||6||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CU|Total reporting|||2007|Reference year 2007|241119||100||84786||100||156333||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V2|Veteran|02|Male|CV|Item not reported|||2007|Reference year 2007|4637||0|X|1163||0|X|3475||0|X|16||0|X|19||0|X|17||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1911476||0|X|701746||0|X|1209730||0|X|0||0|X|1||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|1012277||54||284649||41.2||727628||61.4||0||.1||1||.1||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|1027455||54.8||441112||63.9||586343||49.5||1||.2||1||.1||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|776966||41.4||362729||52.5||414237||34.9||1||.2||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|285507||15.2||88315||12.8||197191||16.6||1||.1||1||.1||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|1875679||100||690446||100||1185233||100||0||0||1||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|35797||0|X|11300||0|X|24497||0|X|2||0|X|6||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|953541||0|X|271391||0|X|682150||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|523026||55.9||107188||40.2||415839||62.2||1||.2||1||.2||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|469248||50.2||155052||58.1||314196||47||1||.2||1||.2||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|356494||38.1||137057||51.4||219437||32.8||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CT|None of the above|||2007|Reference year 2007|168553||18||47434||17.8||121118||18.1||1||.1||2||.3||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CU|Total reporting|||2007|Reference year 2007|934869||100||266821||100||668048||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|01|Female|CV|Item not reported|||2007|Reference year 2007|18672||0|X|4570||0|X|14102||0|X|3||0|X|10||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|957935||0|X|430355||0|X|527580||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|489251||52||177461||41.9||311790||60.3||1||.3||1||.3||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|558207||59.3||286060||67.5||272147||52.6||1||.2||1||.2||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|420472||44.7||225671||53.3||194801||37.7||1||.3||2||.4||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CT|None of the above|||2007|Reference year 2007|116954||12.4||40881||9.7||76073||14.7||1||.1||2||.1||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CU|Total reporting|||2007|Reference year 2007|940810||100||423625||100||517185||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|44|Retail trade|44-45|Retail trade|V4|Nonveteran|02|Male|CV|Item not reported|||2007|Reference year 2007|17125||0|X|6730||0|X|10395||0|X|3||0|X|5||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|730169||0|X|180314||0|X|549855||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CQ|Providing services and/or producing goods|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|397664||56.1||77114||43.4||320550||60.3||1||.2||2||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CR|Managing day-to-day operations|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|327906||46.2||105664||59.4||222243||41.8||1||.3||1||.3||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|255817||36.1||94405||53.1||161412||30.4||1||.3||1||.3||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CT|None of the above|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|110584||15.6||21676||12.2||88908||16.7||2||.2||3||.2||3||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CU|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|709070||100||177771||100||531299||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|00|All owners of respondent firms|CV|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|21099||0|X|2543||0|X|18556||0|X|5||0|X|11||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|192305||0|X|52356||0|X|139949||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|01|Female|CQ|Providing services and/or producing goods|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|71325||38||14325||27.8||57000||41.8||3||.5||3||.6||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|01|Female|CR|Managing day-to-day operations|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|73378||39.1||24135||46.9||49243||36.1||1||.4||2||.6||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|71251||37.9||26883||52.3||44368||32.5||3||.6||2||.6||5||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|00|All owners of respondent firms|01|Female|CT|None of the above|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|46980||25||11089||21.6||35890||26.3||2||.3||5||.6||4||.5|
