GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|633||0|X|119||0|X|514||0|X|31||0|X|36||0|X|40||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|01|Female|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|106||17.3||20||16.6||86||17.4||41||6.4||66||10.2||47||10.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|01|Female|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|507||82.7||99||83.4||408||82.6||37||6.5||47||10.9||47||10.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|01|Female|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|613||100||119||100||494||100||34||0||36||0||43||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|01|Female|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20||0|X|0||0|X|20||0|X|138||0|X|0||0|X|138||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3628||0|X|360||0|X|3268||0|X|13||0|X|26||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|02|Male|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1236||34.8||153||42.7||1083||33.9||15||2.1||36||6.5||17||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|02|Male|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2321||65.2||205||57.3||2116||66.1||14||2.1||25||6.2||15||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|02|Male|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3557||100||358||100||3199||100||13||0||26||0||14||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|02|Male|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|71||0|X|2||0|X|69||0|X|57||0|X|0||0|X|59||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|178308||0|X|24522||0|X|153787||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|49217||28.9||8265||34.6||40952||28||3||.7||5||.8||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|121136||71.1||15653||65.4||105483||72||2||.7||1||.8||3||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|00|All owners of respondent firms|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|170353||100||23918||100||146435||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|00|All owners of respondent firms|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7955||0|X|603||0|X|7352||0|X|10||0|X|17||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|36791||0|X|7206||0|X|29584||0|X|2||0|X|5||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|01|Female|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7468||21||1728||24.4||5740||20.1||6||.7||10||1.3||7||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|01|Female|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|28140||79||5340||75.6||22800||79.9||2||.7||5||1.3||2||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|01|Female|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|35608||100||7068||100||28540||100||2||0||5||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|01|Female|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1183||0|X|138||0|X|1045||0|X|24||0|X|30||0|X|26||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|141518||0|X|17315||0|X|124202||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|02|Male|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|41749||31||6537||38.8||35212||29.9||3||.7||5||.6||4||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|02|Male|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|92996||69||10313||61.2||82683||70.1||3||.7||2||.6||3||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|02|Male|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|134745||100||16850||100||117895||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|90|Minority|02|Male|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|6772||0|X|465||0|X|6307||0|X|10||0|X|17||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|551861||0|X|155792||0|X|396069||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|92|Nonminority|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|205260||38||65268||42.6||139992||36.2||1||.3||2||.5||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|92|Nonminority|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|334666||62||87840||57.4||246826||63.8||1||.3||2||.5||1||.4|
