GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|EDUC|EDUC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|01|Female|DT|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|235196||100||63902||100||171294||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|01|Female|DU|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4594||0|X|1081||0|X|3514||0|X|10||0|X|14||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|568405||0|X|183346||0|X|385058||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DM|Less than high school graduate|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7809||1.4||1068||.6||6741||1.8||8||.1||12||0||9||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DN|High school graduate - diploma or GED|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|48489||8.7||16038||8.9||32451||8.6||3||.2||4||.2||5||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DO|Technical, trade, or vocational school|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|10211||1.8||2693||1.5||7519||2||10||.1||7||.1||14||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DP|Some college, but no degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|86342||15.5||27808||15.4||58534||15.6||3||.3||2||.2||4||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DQ|Associate degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|23403||4.2||7228||4||16175||4.3||5||.1||8||.2||7||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DR|Bachelor's degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|258769||46.5||91027||50.5||167742||44.6||1||.4||2||.5||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DS|Master's, doctorate, or professional degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|121072||21.8||34448||19.1||86624||23.1||3||.3||3||.4||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DT|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|556096||100||180311||100||375786||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|30|White|02|Male|DU|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|12308||0|X|3036||0|X|9273||0|X|11||0|X|8||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20678||0|X|4350||0|X|16327||0|X|3||0|X|5||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DM|Less than high school graduate|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|553||2.7||69||1.6||484||3||35||.7||50||.6||37||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DN|High school graduate - diploma or GED|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1977||9.8||300||7.1||1676||10.5||15||1||19||.9||19||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DO|Technical, trade, or vocational school|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|625||3.1||39||.9||585||3.7||13||.3||32||.2||15||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DP|Some college, but no degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4346||21.5||706||16.7||3640||22.8||8||.9||11||1.3||8||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DQ|Associate degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1571||7.8||266||6.3||1305||8.2||19||.9||24||1.1||21||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DR|Bachelor's degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7338||36.3||1979||46.7||5359||33.6||6||1.2||10||1.7||8||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3795||18.8||875||20.7||2919||18.3||8||.9||8||1.1||10||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DT|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20204||100||4234||100||15969||100||4||0||5||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|DU|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|474||0|X|116||0|X|358||0|X|26||0|X|32||0|X|36||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|8195||0|X|1386||0|X|6809||0|X|6||0|X|14||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DM|Less than high school graduate|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|237||3||31||2.3||206||3.1||36||.8||91||1.6||40||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DN|High school graduate - diploma or GED|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|943||11.8||144||10.6||800||12||23||1.6||27||1.9||28||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DO|Technical, trade, or vocational school|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|284||3.5||4||.3||279||4.2||33||1||85||.2||33||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DP|Some college, but no degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1817||22.7||232||17.1||1585||23.8||14||1.7||12||1.3||16||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DQ|Associate degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|726||9||97||7.2||628||9.4||21||1.1||23||1.1||23||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DR|Bachelor's degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2511||31.3||575||42.4||1936||29.1||12||1.8||29||3.3||14||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DS|Master's, doctorate, or professional degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1503||18.7||273||20.1||1230||18.5||12||1.3||17||2.8||15||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DT|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|8021||100||1357||100||6664||100||7||0||14||0||8||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|DU|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|174||0|X|28||0|X|145||0|X|52||0|X|65||0|X|60||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|12483||0|X|2964||0|X|9518||0|X|4||0|X|5||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DM|Less than high school graduate|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|316||2.6||37||1.3||279||3||44||.8||44||.4||51||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DN|High school graduate - diploma or GED|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1033||8.5||157||5.4||877||9.4||13||.9||16||.6||16||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DO|Technical, trade, or vocational school|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|341||2.8||35||1.2||306||3.3||27||.5||39||.3||29||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DP|Some college, but no degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2529||20.8||474||16.5||2055||22.1||8||.8||14||1.5||8||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DQ|Associate degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|845||6.9||168||5.8||677||7.3||26||1.1||28||1.1||32||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|DR|Bachelor's degree|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4826||39.6||1404||48.8||3422||36.8||6||1.3||7||1.7||9||1.7|
